1030	Heterophasia pulchella	丽色奇鹛	Beautiful Sibia	LC	-
1031	Heterophasia gracilis	灰奇鹛	Grey Sibia	LC	-
1032	Heterophasia desgodinsi	黑头奇鹛	Black-headed Sibia	LC	-
1033	Actinodura nipalensis	纹头斑翅鹛	Hoary-throated Barwing	LC	-
1034	Actinodura morrisoniana	台湾斑翅鹛	Taiwan Barwing	LC	-
1035	Actinodura waldeni	纹胸斑翅鹛	Streak-throated Barwing	LC	-
1036	Actinodura souliei	灰头斑翅鹛	Streaked Barwing	LC	-
1037	Actinodura cyanouroptera	蓝翅希鹛	Blue-winged Minla	LC	-
1038	Actinodura strigula	斑喉希鹛	Bar-throated Minla	LC	-
1039	Actinodura egertoni	锈额斑翅鹛	Rusty-fronted Barwing	LC	-
1040	Actinodura ramsayi	白眶斑翅鹛	Spectacled Barwing	LC	-
1041	Leiothrix lutea	红嘴相思鸟	Red-billed Leiothrix	LC	二级
1042	Leiothrix argentauris	银耳相思鸟	Silver-eared Mesia	LC	二级
1043	Minla ignotincta	火尾希鹛	Red-tailed Minla	LC	-
1044	Leioptila annectens	栗背奇鹛	Rufous-backed Sibia	LC	-
1045	Liocichla omeiensis	灰胸薮鹛	Emei Shan Liocichla	VU	一级
1046	Liocichla steerii	黄痣薮鹛	Steere's Liocichla	LC	-
1047	Liocichla phoenicea	灰头薮鹛	Red-faced Liocichla	LC	-
1048	Liocichla ripponi	红翅薮鹛	Scarlet-faced Liocichla	LC	-
1049	Garrulax merulinus	斑胸噪鹛	Spot-breasted Laughingthrush	LC	-
1050	Garrulax canorus	画眉	Hwamei	LC	二级
1051	Garrulax taewanus	台湾画眉	Taiwan Hwamei	NT	二级
1052	Garrulax monileger	小黑领噪鹛	Lesser Necklaced Laughingthrush	LC	-
1053	Garrulax leucolophus	白冠噪鹛	White-crested Laughingthrush	LC	-
1054	Garrulax strepitans	白颈噪鹛	White-necked Laughingthrush	LC	-
1055	Garrulax maesi	褐胸噪鹛	Grey Laughingthrush	LC	二级
1056	Garrulax castanotis	栗颊噪鹛	Rufous-cheeked Laughingthrush	LC	-
1057	Ianthocincla sukatschewi	黑额山噪鹛	Snowy-cheeked Laughingthrush	VU	一级
1058	Ianthocincla rufogularis	棕颏噪鹛	Rufous-chinned Laughingthrush	LC	-
1059	Ianthocincla cineracea	灰翅噪鹛	Moustached Laughingthrush	LC	-
1060	Ianthocincla ocellata	眼纹噪鹛	Spotted Laughingthrush	LC	二级
1061	Ianthocincla maxima	大噪鹛	Giant Laughingthrush	LC	二级
1062	Ianthocincla bieti	白点噪鹛	White-speckled Laughingthrush	VU	一级
1063	Ianthocincla lunulata	斑背噪鹛	Barred Laughingthrush	LC	二级
1064	Pterorhinus gularis	棕臀噪鹛	Rufous-vented Laughingthrush	LC	-
1065	Pterorhinus galbanus	黄喉噪鹛	Yellow-throated Laughingthrush	LC	-
1066	Pterorhinus courtoisi	靛冠噪鹛	Blue-crowned Laughingthrush	CR	一级
1067	Pterorhinus ruficollis	栗颈噪鹛	Rufous-necked Laughingthrush	LC	-
1068	Pterorhinus chinensis	黑喉噪鹛	Black-throated Laughingthrush	LC	二级
1069	Pterorhinus sannio	白颊噪鹛	White-browed Laughingthrush	LC	-
1070	Pterorhinus perspicillatus	黑脸噪鹛	Masked Laughingthrush	LC	-
1071	Pterorhinus pectoralis	黑领噪鹛	Greater Necklaced Laughingthrush	LC	-
1072	Pterorhinus davidi	山噪鹛	Plain Laughingthrush	LC	-
1073	Pterorhinus lanceolatus	矛纹草鹛	Chinese Babax	LC	-
1074	Pterorhinus waddelli	大草鹛	Giant Babax	NT	二级
1075	Pterorhinus koslowi	棕草鹛	Tibetan Babax	NT	二级
1076	Pterorhinus albogularis	白喉噪鹛	White-throated Laughingthrush	LC	-
1077	Pterorhinus ruficeps	台湾白喉噪鹛	Rufous-crowned Laughingthrush	LC	-
1078	Pterorhinus caerulatus	灰胁噪鹛	Grey-sided Laughingthrush	LC	-
1079	Pterorhinus berthemyi	棕噪鹛	Buffy Laughingthrush	LC	二级
1080	Pterorhinus poecilorhynchus	台湾棕噪鹛	Rusty Laughingthrush	LC	-
89	PASSERIFORMES	莺鹛科	Sylviidae (1:8)		
1081	Sylvia atricapilla	黑顶林莺	Eurasian Blackcap	LC	-
1082	Curruca nisoria	横斑林莺	Barred Warbler	LC	-
1083	Curruca minula	沙白喉林莺	Desert Whitethroat	NR	-
1084	Curruca curruca	白喉林莺	Lesser Whitethroat	LC	-
1085	Curruca althaea	休氏白喉林莺	Hume's Whitethroat	NR	-
1086	Curruca crassirostris	东歌林莺	Eastern Orphean Warbler	LC	-
1087	Curruca nana	亚洲漠地林莺	Asian Desert Warbler	LC	-
1088	Curruca communis	灰白喉林莺	Common Whitethroat	LC	-
90	PASSERIFORMES	鸦雀科	Paradoxornithidae (15:33)		
1089	Myzornis pyrrhoura	火尾绿鹛	Fire-tailed Myzornis	LC	-
1090	Lioparus chrysotis	金胸雀鹛	Golden-breasted Fulvetta	LC	二级
1091	Moupinia poecilotis	宝兴鹛雀	Rufous-tailed Babbler	LC	二级
1092	Fulvetta vinipectus	白眉雀鹛	White-browed Fulvetta	LC	-
1093	Fulvetta striaticollis	中华雀鹛	Chinese Fulvetta	LC	二级
1094	Fulvetta ruficapilla	棕头雀鹛	Spectacled Fulvetta	LC	-
1095	Fulvetta danisi	中南雀鹛	Indochinese Fulvetta	LC	-
1096	Fulvetta ludlowi	路德雀鹛	Ludlow's Fulvetta	LC	-
1097	Fulvetta cinereiceps	灰头雀鹛	Grey-hooded Fulvetta	LC	-
1098	Fulvetta manipurensis	褐头雀鹛	Streak-throated Fulvetta	LC	-
1099	Fulvetta formosana	玉山雀鹛	Taiwan Fulvetta	LC	-
1100	Chrysomma sinense	金眼鹛雀	Yellow-eyed Babbler	LC	-
1101	Rhopophilus pekinensis	山鹛	Beijing Hill Babbler	LC	-
1102	Rhopophilus albosuperciliaris	西域山鹛	Tarim Babbler	LC	-
1103	Conostoma aemodium	红嘴鸦雀	Great Parrotbill	LC	-
1104	Cholornis paradoxus	三趾鸦雀	Three-toed Parrotbill	LC	二级
1105	Cholornis unicolor	褐鸦雀	Brown Parrotbill	LC	-
1106	Sinosuthora conspicillata	白眶鸦雀	Spectacled Parrotbill	LC	二级
1107	Sinosuthora webbiana	棕头鸦雀	Vinous-throated Parrotbill	LC	-
1108	Sinosuthora alphonsiana	灰喉鸦雀	Ashy-throated Parrotbill	LC	-
1109	Sinosuthora brunnea	褐翅鸦雀	Brown-winged Parrotbill	LC	-
1110	Sinosuthora zappeyi	暗色鸦雀	Grey-hooded Parrotbill	VU	二级
1111	Sinosuthora przewalskii	灰冠鸦雀	Rusty-throated Parrotbill	LC	一级
1112	Suthora fulvifrons	黄额鸦雀	Fulvous Parrotbill	LC	-
1113	Suthora nipalensis	橙额鸦雀	Black-throated Parrotbill	LC	-
1114	Suthora verreauxi	金色鸦雀	Golden Parrotbill	LC	-
1115	Neosuthora davidiana	短尾鸦雀	Short-tailed Parrotbill	LC	二级
1116	Chleuasicus atrosuperciliaris	黑眉鸦雀	Lesser Rufous-headed Parrotbill	LC	-
1117	Psittiparus ruficeps	白胸鸦雀	White-breasted Parrotbill	LC	-
1118	Psittiparus bakeri	红头鸦雀	Rufous-headed Parrotbill	LC	-
1119	Psittiparus gularis	灰头鸦雀	Grey-headed Parrotbill	LC	-
1120	Paradoxornis guttaticollis	点胸鸦雀	Spot-breasted Parrotbill	LC	-
1121	Calamornis heudei	震旦鸦雀	Reed Parrotbill	NT	二级
91	PASSERIFORMES	绣眼鸟科	Zosteropidae (2:14)		
1122	Parayuhina diademata	白领凤鹛	White-collared Yuhina	LC	-
1123	Staphida castaniceps	栗耳凤鹛	Striated Yuhina	LC	-
1124	Staphida torqueola	栗颈凤鹛	Chestnut-collared Yuhina	LC	-
1125	Yuhina nigrimenta	黑颏凤鹛	Black-chinned Yuhina	LC	-
1126	Yuhina brunneiceps	褐头凤鹛	Taiwan Yuhina	LC	-
1127	Yuhina flavicollis	黄颈凤鹛	Whiskered Yuhina	LC	-
1128	Yuhina bakeri	白项凤鹛	White-naped Yuhina	LC	-
1129	Yuhina gularis	纹喉凤鹛	Stripe-throated Yuhina	LC	-
1130	Yuhina occipitalis	棕臀凤鹛	Rufous-vented Yuhina	LC	-
1131	Zosterops erythropleurus	红胁绣眼鸟	Chestnut-flanked White-eye	LC	二级
1132	Zosterops simplex	暗绿绣眼鸟	Swinhoe's White-eye	LC	-
1133	Zosterops japonicus	日本绣眼鸟	Japanese White-eye	LC	-
1134	Zosterops palpebrosus	灰腹绣眼鸟	Indian White-eye	LC	-
1135	Zosterops meyeni	低地绣眼鸟	Lowland White-eye	LC	-
92	PASSERIFORMES	和平鸟科	Irenidae (1:1)		
1136	Irena puella	和平鸟	Asian Fairy Bluebird	LC	-
93	PASSERIFORMES	戴菊科	Regulidae (1:2)		
1137	Regulus goodfellowi	台湾戴菊	Flamecrest	LC	-
1138	Regulus regulus	戴菊	Goldcrest	LC	-
94	PASSERIFORMES	丽星鹩鹛科	Elachuridae (1:1)		
1139	Elachura formosa	丽星鹩鹛	Spotted Elachura	LC	-
95	PASSERIFORMES	鹪鹩科	Troglodytidae (1:1)		
1140	Troglodytes troglodytes	鹪鹩	Eurasian Wren	LC	-
96	PASSERIFORMES	䴓科	Sittidae (1:11)		
1141	Sitta europaea	普通䴓	Eurasian Nuthatch	LC	-
1142	Sitta nagaensis	栗臀䴓	Chestnut-vented Nuthatch	LC	-
1143	Sitta cinnamoventris	栗腹䴓	Chestnut-bellied Nuthatch	LC	-
1144	Sitta himalayensis	白尾䴓	White-tailed Nuthatch	LC	-
1145	Sitta yunnanensis	滇䴓	Yunnan Nuthatch	NT	二级
1146	Sitta villosa	黑头䴓	Chinese Nuthatch	LC	-
1147	Sitta przewalskii	白脸䴓	Przevalski's Nuthatch	LC	-
1148	Sitta frontalis	绒额䴓	Velvet-fronted Nuthatch	LC	-
1149	Sitta solangiae	淡紫䴓	Yellow-billed Nuthatch	NT	-
1150	Sitta magna	巨䴓	Giant Nuthatch	EN	二级
1151	Sitta formosa	丽䴓	Beautiful Nuthatch	VU	二级
97	PASSERIFORMES	旋壁雀科	Tichodromidae (1:1)		
1152	Tichodroma muraria	红翅旋壁雀	Wallcreeper	LC	-
98	PASSERIFORMES	旋木雀科	Certhiidae (1:7)		
1153	Certhia familiaris	旋木雀	Eurasian Treecreeper	LC	-
1154	Certhia hodgsoni	霍氏旋木雀	Hodgson's Treecreeper	LC	-
1155	Certhia himalayana	高山旋木雀	Bar-tailed Treecreeper	LC	-
1156	Certhia nipalensis	锈红腹旋木雀	Rusty-flanked Treecreeper	LC	-
1157	Certhia discolor	褐喉旋木雀	Brown-throated Treecreeper	LC	-
1158	Certhia manipurensis	休氏旋木雀	Hume's Treecreeper	LC	-
1159	Certhia tianquanensis	四川旋木雀	Sichuan Treecreeper	LC	二级
99	PASSERIFORMES	椋鸟科	Sturnidae (10:21)		
1160	Aplonis panayensis	亚洲辉椋鸟	Asian Glossy Starling	LC	-
1161	Saroglossa spilopterus	斑翅椋鸟	Spot-winged Starling	LC	-
1162	Ampeliceps coronatus	金冠树八哥	Golden-crested Myna	LC	-
1163	Gracula religiosa	鹩哥	Hill Myna	LC	二级
1164	Acridotheres grandis	林八哥	Great Myna	LC	-
1165	Acridotheres cristatellus	八哥	Crested Myna	LC	-
1166	Acridotheres albocinctus	白领八哥	Collared Myna	LC	-
1167	Acridotheres tristis	家八哥	Common Myna	LC	-
1168	Acridotheres burmannicus	红嘴椋鸟	Vinous-breasted Starling	LC	-
1169	Spodiopsar sericeus	丝光椋鸟	Red-billed Starling	LC	-
1170	Spodiopsar cineraceus	灰椋鸟	White-cheeked Starling	LC	-
1171	Gracupica nigricollis	黑领椋鸟	Black-collared Starling	LC	-
1172	Gracupica contra	斑椋鸟	Indian Pied Myna	LC	-
1173	Gracupica floweri	暹罗斑椋鸟	Siamese Pied Myna	NR	-
1174	Agropsar sturninus	北椋鸟	Daurian Starling	LC	-
1175	Agropsar philippensis	紫背椋鸟	Chestnut-cheeked Starling	LC	-
1176	Sturnia sinensis	灰背椋鸟	White-shouldered Starling	LC	-
1177	Sturnia malabarica	灰头椋鸟	Chestnut-tailed Starling	LC	-
1178	Sturnia pagodarum	黑冠椋鸟	Brahminy Starling	LC	-
1179	Pastor roseus	粉红椋鸟	Rosy Starling	LC	-
1180	Sturnus vulgaris	紫翅椋鸟	Common Starling	LC	-
100	PASSERIFORMES	鸫科	Turdidae (5:38)		
1181	Grandala coelicolor	蓝大翅鸲	Grandala	LC	-
1182	Cochoa purpurea	紫宽嘴鸫	Purple Cochoa	LC	二级
1183	Cochoa viridis	绿宽嘴鸫	Green Cochoa	LC	二级
1184	Zoothera dixoni	长尾地鸫	Long-tailed Thrush	LC	-
1185	Zoothera mollissima	淡背地鸫	Alpine Thrush	LC	-
1186	Zoothera salimalii	喜山淡背地鸫	Himalayan Thrush	LC	-
1187	Zoothera griseiceps	四川淡背地鸫	Sichuan Thrush	LC	-
1188	Zoothera monticola	大长嘴地鸫	Long-billed Thrush	LC	-
1189	Zoothera marginata	长嘴地鸫	Dark-sided Thrush	LC	-
1190	Zoothera aurea	虎斑地鸫	White's Thrush	LC	-
1191	Zoothera dauma	小虎斑地鸫	Scaly Thrush	LC	-
1192	Geokichla sibirica	白眉地鸫	Siberian Thrush	LC	-
1193	Geokichla citrina	橙头地鸫	Orange-headed Thrush	LC	-
1194	Turdus mupinensis	宝兴歌鸫	Chinese Thrush	LC	-
1195	Turdus philomelos	欧歌鸫	Song Thrush	LC	-
1196	Turdus viscivorus	槲鸫	Mistle Thrush	LC	-
1197	Turdus mandarinus	乌鸫	Chinese Blackbird	LC	-
1198	Turdus iliacus	白眉歌鸫	Redwing	NT	-
1199	Turdus merula	欧乌鸫	Common Blackbird	LC	-
1200	Turdus niveiceps	白头鸫	Taiwan Thrush	LC	-
1201	Turdus boulboul	灰翅鸫	Grey-winged Blackbird	LC	-
1202	Turdus unicolor	蒂氏鸫	Tickell's Thrush	LC	-
1203	Turdus dissimilis	黑胸鸫	Black-breasted Thrush	LC	-
1204	Turdus cardis	乌灰鸫	Japanese Thrush	LC	-
1205	Turdus hortulorum	灰背鸫	Grey-backed Thrush	LC	-
1206	Turdus obscurus	白眉鸫	Eyebrowed Thrush	LC	-
1207	Turdus pallidus	白腹鸫	Pale Thrush	LC	-
1208	Turdus feae	褐头鸫	Grey-sided Thrush	VU	二级
1209	Turdus chrysolaus	赤胸鸫	Brown-headed Thrush	LC	-
1210	Turdus maximus	藏乌鸫	Tibetan Blackbird	LC	-
1211	Turdus kessleri	棕背黑头鸫	Kessler's Thrush	LC	-
1212	Turdus pilaris	田鸫	Fieldfare	LC	-
1213	Turdus atrogularis	黑喉鸫	Black-throated Thrush	LC	-
1214	Turdus ruficollis	赤颈鸫	Red-throated Thrush	LC	-
1215	Turdus eunomus	斑鸫	Dusky Thrush	LC	-
1216	Turdus naumanni	红尾斑鸫	Naumann's Thrush	LC	-
1217	Turdus rubrocanus	灰头鸫	Chestnut Thrush	LC	-
1218	Turdus albocinctus	白颈鸫	White-collared Blackbird	LC	-
101	PASSERIFORMES	鹟科	Muscicapidae (24:106)		
1219	Cercotrichas galactotes	棕薮鸲	Rufous-tailed Scrub Robin	LC	-
1220	Copsychus saularis	鹊鸲	Oriental Magpie Robin	LC	-
1221	Copsychus malabaricus	白腰鹊鸲	White-rumped Shama	LC	-
1222	Muscicapa striata	斑鹟	Spotted Flycatcher	LC	-
1223	Muscicapa griseisticta	灰纹鹟	Grey-streaked Flycatcher	LC	-
1224	Muscicapa sibirica	乌鹟	Dark-sided Flycatcher	LC	-
1225	Muscicapa dauurica	北灰鹟	Asian Brown Flycatcher	LC	-
1226	Muscicapa muttui	褐胸鹟	Brown-breasted Flycatcher	LC	-
1227	Muscicapa ferruginea	棕尾褐鹟	Ferruginous Flycatcher	LC	-
1228	Anthipes monileger	白喉姬鹟	White-gorgeted Flycatcher	LC	-
1229	Cyornis hainanus	海南蓝仙鹟	Hainan Blue Flycatcher	LC	-
1230	Cyornis unicolor	纯蓝仙鹟	Pale Blue Flycatcher	LC	-
1231	Cyornis poliogenys	灰颊仙鹟	Pale-chinned Flycatcher	LC	-
1233	Cyornis whitei	山蓝仙鹟	Hill Blue Flycatcher	LC	-
1234	Cyornis magnirostris	大蓝仙鹟	Large Blue Flycatcher	LC	-
1235	Cyornis rubeculoides	蓝喉仙鹟	Blue-throated Flycatcher	LC	-
1236	Cyornis glaucicomans	中华仙鹟	Chinese Blue Flycatcher	LC	-
1237	Cyornis brunneatus	白喉林鹟	Brown-chested Jungle Flycatcher	VU	二级
1238	Leucoptilon concretus	白尾蓝仙鹟	White-tailed Flycatcher	LC	-
1238	Niltava davidi	棕腹大仙鹟	Fujian Niltava	LC	二级
1239	Niltava sundara	棕腹仙鹟	Rufous-bellied Niltava	LC	-
1240	Niltava vivida	棕腹蓝仙鹟	Vivid Niltava	LC	-
1241	Niltava grandis	大仙鹟	Large Niltava	LC	二级
1242	Niltava macgrigoriae	小仙鹟	Small Niltava	LC	-
1243	Cyanoptila cyanomelana	白腹蓝鹟	Blue-and-white Flycatcher	LC	-
1244	Cyanoptila cumatilis	琉璃蓝鹟	Zappey's Flycatcher	NT	-
1245	Eumyias thalassinus	铜蓝鹟	Verditer Flycatcher	LC	-
1246	Erithacus rubecula	欧亚鸲	European Robin	LC	-
1247	Heteroxenicus stellatus	栗背短翅鸫	Gould's Shortwing	LC	-
1248	Brachypteryx hyperythra	锈腹短翅鸫	Rusty-bellied Shortwing	NT	-
1249	Brachypteryx leucophris	白喉短翅鸫	Lesser Shortwing	LC	-
1250	Brachypteryx cruralis	喜山短翅鸫	Himalayan Shortwing	LC	-
1251	Brachypteryx sinensis	中华短翅鸫	Chinese Shortwing	LC	-
1252	Brachypteryx goodfellowi	台湾短翅鸫	Taiwan Shortwing	LC	-
1253	Larvivora brunnea	栗腹歌鸲	Indian Blue Robin	LC	-
1254	Larvivora cyane	蓝歌鸲	Siberian Blue Robin	LC	-
1255	Larvivora sibilans	红尾歌鸲	Rufous-tailed Robin	LC	-
1256	Larvivora ruficeps	棕头歌鸲	Rufous-headed Robin	EN	一级
1257	Larvivora komadori	琉球歌鸲	Ryukyu Robin	NT	-
1258	Larvivora akahige	日本歌鸲	Japanese Robin	LC	-
1259	Luscinia svecica	蓝喉歌鸲	Bluethroat	LC	二级
1260	Luscinia phaenicuroides	白腹短翅鸲	White-bellied Redstart	LC	-
1261	Luscinia megarhynchos	新疆歌鸲	Common Nightingale	LC	二级
1262	Calliope pectoralis	黑胸歌鸲	White-tailed Rubythroat	LC	-
1263	Calliope tschebaiewi	白须黑胸歌鸲	Chinese Rubythroat	LC	-
1264	Calliope calliope	红喉歌鸲	Siberian Rubythroat	LC	二级
1265	Calliope pectardens	金胸歌鸲	Firethroat	NT	二级
1266	Calliope obscura	黑喉歌鸲	Blackthroat	VU	二级
1267	Myiomela leucura	白尾蓝地鸲	White-tailed Robin	LC	-
1268	Tarsiger indicus	白眉林鸲	White-browed Bush Robin	LC	-
1269	Tarsiger formosanus	台湾白眉林鸲	Taiwan Bush Robin	NR	-
1270	Tarsiger hyperythrus	棕腹林鸲	Rufous-breasted Bush Robin	LC	二级
1271	Tarsiger johnstoniae	台湾林鸲	Collared Bush Robin	LC	-
1272	Tarsiger cyanurus	红胁蓝尾鸲	Orange-flanked Bluetail	LC	-
1273	Tarsiger rufilatus	蓝眉林鸲	Himalayan Bluetail	LC	-
1274	Tarsiger albocoeruleus	祁连山蓝尾鸲	Qilian Blutetail	NR	-
1275	Tarsiger chrysaeus	金色林鸲	Golden Bush Robin	LC	-
1276	Enicurus scouleri	小燕尾	Little Forktail	LC	-
1277	Enicurus immaculatus	黑背燕尾	Black-backed Forktail	LC	-
1278	Enicurus schistaceus	灰背燕尾	Slaty-backed Forktail	LC	-
1279	Enicurus leschenaulti	白冠燕尾	White-crowned Forktail	LC	-
1280	Enicurus maculatus	斑背燕尾	Spotted Forktail	LC	-
1281	Myophonus insularis	台湾紫啸鸫	Taiwan Whistling Thrush	LC	-
1282	Myophonus caeruleus	紫啸鸫	Blue Whistling Thrush	LC	-
1283	Cinclidium frontale	蓝额长脚地鸲	Blue-fronted Robin	LC	-
1284	Ficedula zanthopygia	白眉姬鹟	Yellow-rumped Flycatcher	LC	-
1285	Ficedula elisae	绿背姬鹟	Green-backed Flycatcher	LC	-
1286	Ficedula narcissina	黄眉姬鹟	Narcissus Flycatcher	LC	-
1287	Ficedula owstoni	琉球姬鹟	Ryukyu Flycatcher	LC	-
1288	Ficedula erithacus	锈胸蓝姬鹟	Slaty-backed Flycatcher	LC	-
1289	Ficedula mugimaki	鸲姬鹟	Mugimaki Flycatcher	LC	-
1290	Ficedula hodgsoni	侏蓝姬鹟	Pygmy Flycatcher	LC	-
1291	Ficedula strophiata	橙胸姬鹟	Rufous-gorgeted Flycatcher	LC	-
1292	Ficedula sapphira	玉头姬鹟	Sapphire Flycatcher	LC	-
1293	Ficedula superciliaris	白眉蓝姬鹟	Ultramarine Flycatcher	LC	-
1294	Ficedula westermanni	小斑姬鹟	Little Pied Flycatcher	LC	-
1295	Ficedula tricolor	灰蓝姬鹟	Slaty-blue Flycatcher	LC	-
1296	Ficedula hyperythra	棕胸蓝姬鹟	Snowy-browed Flycatcher	LC	-
1297	Ficedula ruficauda	栗尾姬鹟	Rusty-tailed Flycatcher	LC	-
1298	Ficedula albicilla	红喉姬鹟	Taiga Flycatcher	LC	-
1299	Ficedula parva	红胸姬鹟	Red-breasted Flycatcher	LC	-
1300	Ficedula hypoleuca	斑姬鹟	European Pied Flycatcher	LC	-
1301	Phoenicurus alaschanicus	贺兰山红尾鸲	Ala Shan Redstart	NT	二级
1302	Phoenicurus erythronotus	红背红尾鸲	Eversmann's Redstart	LC	-
1303	Phoenicurus coeruleocephala	蓝头红尾鸲	Blue-capped Redstart	LC	-
1304	Phoenicurus ochruros	赭红尾鸲	Black Redstart	LC	-
1305	Phoenicurus phoenicurus	欧亚红尾鸲	Common Redstart	LC	-
1306	Phoenicurus hodgsoni	黑喉红尾鸲	Hodgson's Redstart	LC	-
1307	Phoenicurus schisticeps	白喉红尾鸲	White-throated Redstart	LC	-
1308	Phoenicurus auroreus	北红尾鸲	Daurian Redstart	LC	-
1309	Phoenicurus erythrogastrus	红腹红尾鸲	White-winged Redstart	LC	-
1310	Phoenicurus frontalis	蓝额红尾鸲	Blue-fronted Redstart	LC	-
1311	Phoenicurus fuliginosus	红尾水鸲	Plumbeous Water Redstart	LC	-
1312	Phoenicurus leucocephalus	白顶溪鸲	White-capped Water Redstart	LC	-
1313	Monticola saxatilis	白背矶鸫	Rufous-tailed Rock Thrush	LC	-
1314	Monticola solitarius	蓝矶鸫	Blue Rock Thrush	LC	-
1315	Monticola rufiventris	栗腹矶鸫	Chestnut-bellied Rock Thrush	LC	-
1316	Monticola gularis	白喉矶鸫	White-throated Rock Thrush	LC	-
1317	Saxicola insignis	白喉石䳭	White-throated Bushchat	VU	二级
1318	Saxicola maurus	黑喉石䳭	Siberian Stonechat	NR	-
1319	Saxicola stejnegeri	东亚石䳭	Stejneger's Stonechat	NR	-
1320	Saxicola caprata	白斑黑石䳭	Pied Bushchat	LC	-
1321	Saxicola jerdoni	黑白林䳭	Jerdon's Bushchat	LC	-
1322	Saxicola ferreus	灰林䳭	Grey Bushchat	LC	-
1323	Oenanthe oenanthe	穗䳭	Northern Wheatear	LC	-
1324	Oenanthe isabellina	沙䳭	Isabelline Wheatear	LC	-
1325	Oenanthe deserti	漠䳭	Desert Wheatear	LC	-
1326	Oenanthe pleschanka	白顶䳭	Pied Wheatear	LC	-
1327	Oenanthe picata	东方斑䳭	Variable Wheatear	LC	-
102	PASSERIFORMES	河乌科	Cinclidae (1:2)		
1328	Cinclus cinclus	河乌	White-throated Dipper	LC	-
1329	Cinclus pallasii	褐河乌	Brown Dipper	LC	-
103	PASSERIFORMES	叶鹎科	Chloropseidae (1:4)		
1330	Chloropsis moluccensis	蓝翅叶鹎	Blue-winged Leafbird	NT	-
1331	Chloropsis aurifrons	金额叶鹎	Golden-fronted Leafbird	LC	-
1332	Chloropsis hardwickii	黄冠橙腹叶鹎	Orange-bellied Leafbird	LC	-
1333	Chloropsis lazulina	橙腹叶鹎	Greyish-crowned Leafbird	LC	-
104	PASSERIFORMES	啄花鸟科	Dicaeidae (1:6)		
1334	Dicaeum agile	厚嘴啄花鸟	Thick-billed Flowerpecker	LC	-
1335	Dicaeum chrysorrheum	黄臀啄花鸟	Yellow-vented Flowerpecker	LC	-
1336	Dicaeum melanozanthum	黄腹啄花鸟	Yellow-bellied Flowerpecker	LC	-
1337	Dicaeum minullum	纯色啄花鸟	Plain Flowerpecker	LC	-
1338	Dicaeum ignipectus	红胸啄花鸟	Fire-breasted Flowerpecker	LC	-
1339	Dicaeum cruentatum	朱背啄花鸟	Scarlet-backed Flowerpecker	LC	-
105	PASSERIFORMES	太阳鸟科	Nectariniidae (6:13)		
1340	Chalcoparia singalensis	紫颊直嘴太阳鸟	Ruby-cheeked Sunbird	LC	-
1341	Anthreptes malacensis	褐喉食蜜鸟	Brown-throated Sunbird	LC	-
1342	Cinnyris asiaticus	紫色花蜜鸟	Purple Sunbird	LC	-
1343	Cinnyris jugularis	黄腹花蜜鸟	Olive-backed Sunbird	LC	-
1344	Aethopyga gouldiae	蓝喉太阳鸟	Mrs. Gould's Sunbird	LC	-
1345	Aethopyga nipalensis	绿喉太阳鸟	Green-tailed Sunbird	LC	-
1346	Aethopyga christinae	叉尾太阳鸟	Fork-tailed Sunbird	LC	-
1347	Aethopyga saturata	黑胸太阳鸟	Black-throated Sunbird	LC	-
1348	Aethopyga siparaja	黄腰太阳鸟	Crimson Sunbird	LC	-
1349	Aethopyga ignicauda	火尾太阳鸟	Fire-tailed Sunbird	LC	-
1350	Kurochkinegramma hypogrammicum	蓝枕花蜜鸟	Purple-naped Sunbird	LC	-
1351	Arachnothera longirostra	长嘴捕蛛鸟	Little Spiderhunter	LC	-
1352	Arachnothera magna	纹背捕蛛鸟	Streaked Spiderhunter	LC	-
106	PASSERIFORMES	雀科	Passeridae (5:13)		
1353	Petronia petronia	石雀	Rock Sparrow	LC	-
1354	Onychostruthus taczanowskii	白腰雪雀	White-rumped Snowfinch	LC	-
1355	Montifringilla henrici	藏雪雀	Tibetan Snowfinch	LC	-
1356	Montifringilla nivalis	白斑翅雪雀	White-winged Snowfinch	LC	-
1357	Montifringilla adamsi	褐翅雪雀	Black-winged Snowfinch	LC	-
1358	Pyrgilauda ruficollis	棕颈雪雀	Rufous-necked Snowfinch	LC	-
1359	Pyrgilauda davidiana	黑喉雪雀	Père David's Snowfinch	LC	-
1360	Pyrgilauda blanfordi	棕背雪雀	Blanford's Snowfinch	LC	-
1361	Passer cinnamomeus	山麻雀	Russet Sparrow	LC	-
1362	Passer montanus	麻雀	Eurasian Tree Sparrow	LC	-
1363	Passer ammodendri	黑顶麻雀	Saxaul Sparrow	LC	-
1364	Passer hispaniolensis	黑胸麻雀	Spanish Sparrow	LC	-
1365	Passer domesticus	家麻雀	House Sparrow	LC	-
107	PASSERIFORMES	织雀科	Ploceidae (1:2)		
1366	Ploceus manyar	纹胸织雀	Streaked Weaver	LC	-
1367	Ploceus philippinus	黄胸织雀	Baya Weaver	LC	-
108	PASSERIFORMES	梅花雀科	Estrildidae (3:5)		
1368	Lonchura punctulata	斑文鸟	Scaly-breasted Munia	LC	-
1369	Lonchura striata	白腰文鸟	White-rumped Munia	LC	-
1370	Lonchura atricapilla	栗腹文鸟	Chestnut Munia	LC	-
